STATE,Date,Home Value,Structure Cost,Land Value,Land Share (Pct),Home Price Index,Land Price Index
NY,2011Q4,311941.7757,206639.3148,105302.461,0.337570884,1.605210166,1.605210498
NY,2012Q1,311677.4113,207739.243,103938.1682,0.333479952,1.603849782,1.584781679
NY,2012Q2,311960.6255,208353.4353,103607.1902,0.332116241,1.605307164,1.580763449
NY,2012Q3,312701.6586,208824.4672,103877.1914,0.332192646,1.609120421,1.585916539
NY,2012Q4,313876.0847,209538.0705,104338.0142,0.332417853,1.615163858,1.593991106
NY,2013Q1,315455.1485,210789.6782,104665.4704,0.331791923,1.623289507,1.600035538
NY,2013Q2,317260.1301,212512.924,104747.2061,0.330161896,1.632577698,1.602326912
NY,2013Q3,319166.315,214550.8678,104615.4472,0.327777219,1.642386667,1.60135144
NY,2013Q4,321062.4998,216746.4369,104316.0629,0.324908898,1.652144178,1.597805641
NY,2014Q1,322898.5026,220765.0303,102133.4723,0.316302093,1.661592,1.565382194
NY,2014Q2,324775.4871,220912.5729,103862.9142,0.319799118,1.671250708,1.592930989
NY,2014Q3,326733.6717,225524.705,101208.9667,0.30975983,1.681327261,1.553224374
NY,2014Q4,328822.6582,230014.7764,98807.88176,0.300489882,1.692076903,1.51734875
NY,2015Q1,330959.529,230145.8968,100813.6322,0.304610151,1.703072951,1.549162432
NY,2015Q2,333074.2244,227835.8415,105238.3828,0.315960753,1.713954887,1.618224555
NY,2015Q3,335105.0705,228962.7548,106142.3157,0.316743389,1.724405347,1.633188288
NY,2015Q4,336976.1726,231015.0972,105961.0753,0.314446789,1.734033785,1.631458053
NY,2016Q1,338761.7578,233202.2141,105559.5438,0.311604074,1.743222165,1.626329772
NC,1975Q1,25607.79047,24327.40094,1280.389523,0.05,0.180502182,0.000105583
NC,1975Q2,26044.89371,24742.64902,1302.244685,0.05,0.183583201,0.000131258
NC,1975Q3,26473.69883,25150.01389,1323.684942,0.05,0.186605729,0.000166451
NC,1975Q4,26877.2625,25340.88179,1536.38071,0.057162842,0.189450337,0.000196112
NC,1976Q1,27244.11645,25696.3996,1547.716853,0.056809214,0.192036188,0.000197938
NC,1976Q2,27637.3916,26182.16366,1455.227945,0.052654316,0.194808276,0.000186308
NC,1976Q3,28114.0211,26708.32004,1405.701055,0.05,0.198167904,0.000180109
NC,1976Q4,28706.63849,27271.30657,1435.331925,0.05,0.202345099,0.000195174
NC,1977Q1,29422.88609,27951.74178,1471.144304,0.05,0.207393729,0.000243205
NC,1977Q2,30261.12672,28748.07039,1513.056336,0.05,0.213302254,0.000332461
NC,1977Q3,31232.3754,29670.75663,1561.61877,0.05,0.220148315,0.000477819
NC,1977Q4,32284.71346,30302.6602,1982.053256,0.061392933,0.227565953,0.000677422
NC,1978Q1,33340.06736,30859.29866,2480.7687,0.074408029,0.235004849,0.000850958
NC,1978Q2,34380.34646,31549.77008,2830.576372,0.082331235,0.242337486,0.000973754
NC,1978Q3,35426.33085,32346.95358,3079.377267,0.086923404,0.249710339,0.001062322
NC,1978Q4,36477.07179,33222.08814,3254.983649,0.089233688,0.257116719,0.001125857
NC,1979Q1,37556.67549,34145.01294,3411.662558,0.090840377,0.264726545,0.001181928
NC,1979Q2,38642.29125,35098.93691,3543.354337,0.091696279,0.272378748,0.001230638
NC,1979Q3,39711.66218,36059.03657,3652.625607,0.091978663,0.279916446,0.001271881
NC,1979Q4,40706.47027,37002.91874,3703.551532,0.090981888,0.286928571,0.001293021
NC,1980Q1,41622.35814,37909.88641,3712.471735,0.089194171,0.293384409,0.001300103
NC,1980Q2,42455.72,38757.11698,3698.60302,0.087116719,0.299258545,0.001298495
NC,1980Q3,43268.29872,39527.01052,3741.288204,0.08646719,0.304986186,0.001316636
NC,1980Q4,44046.6633,40200.74703,3845.916262,0.087314588,0.310472661,0.001356622
NC,1981Q1,44767.22423,40779.0311,3988.193138,0.089087345,0.315551695,0.001410378
NC,1981Q2,45395.81449,41331.71189,4064.102602,0.089525932,0.319982452,0.001440281
NC,1981Q3,45944.98699,41950.92675,3994.060236,0.086931361,0.323853416,0.001418138
NC,1981Q4,46483.82413,42727.76376,3756.060366,0.080803601,0.327651529,0.001335752
NC,1982Q1,47090.73828,43713.44063,3377.297651,0.071718936,0.331929498,0.00120262
NC,1982Q2,47751.35907,44798.58152,2952.777556,0.061836513,0.33658603,0.001052289
NC,1982Q3,48427.66375,45833.94641,2593.717346,0.053558589,0.341353113,0.000924726
NC,1982Q4,49126.74377,46670.40658,2456.337189,0.05,0.346280733,0.000875959
NC,1983Q1,49849.8378,47357.34591,2492.49189,0.05,0.351377622,0.000944988
NC,1983Q2,50625.6436,48094.36142,2531.28218,0.05,0.356846061,0.001131904
NC,1983Q3,51528.69743,48952.26255,2576.434871,0.05,0.363211436,0.001474447
NC,1983Q4,52564.9376,49936.69072,2628.24688,0.05,0.370515604,0.002014749
NC,1984Q1,53726.95849,51040.61057,2686.347925,0.05,0.378706366,0.002804599
NC,1984Q2,54980.98744,52231.93807,2749.049372,0.05,0.387545666,0.003927188
NC,1984Q3,56269.6561,53456.17329,2813.482805,0.05,0.396629133,0.005463815
NC,1984Q4,57614.869,54734.12555,2880.74345,0.05,0.406111164,0.007622969
NC,1985Q1,58993.66352,56043.98034,2949.683176,0.05,0.415829902,0.010622949
NC,1985Q2,60374.88389,57356.13969,3018.744194,0.05,0.42556574,0.014617965
NC,1985Q3,61734.04663,58647.34429,3086.702331,0.05,0.4351461,0.019647093
NC,1985Q4,63055.90782,59903.11243,3152.795391,0.05,0.444463531,0.025565898
NC,1986Q1,64356.9833,61139.13414,3217.849165,0.05,0.45363445,0.03227732
NC,1986Q2,65668.09074,62384.6862,3283.404537,0.05,0.462876081,0.040311913
NC,1986Q3,66990.08002,63640.57601,3349.504001,0.05,0.472194415,0.050552291
NC,1986Q4,68309.12496,64192.47651,4116.648446,0.060264986,0.481491996,0.064348424
NC,1987Q1,69610.97986,64476.31605,5134.663809,0.073762269,0.490668408,0.080361743
NC,1987Q2,70869.02416,64683.65051,6185.37365,0.087278945,0.499536012,0.096989505
NC,1987Q3,72074.53935,64880.68313,7193.856218,0.099811338,0.508033353,0.113051466
NC,1987Q4,73219.73421,65134.79421,8084.940006,0.110420232,0.516105512,0.127366007
NC,1988Q1,74317.92241,65496.06303,8821.859381,0.118704333,0.523846335,0.139363821
NC,1988Q2,75377.24741,65935.45396,9441.793451,0.125260523,0.531313222,0.149569688
NC,1988Q3,76377.8475,66410.18072,9967.666782,0.130504683,0.538366173,0.15835171
NC,1988Q4,77321.12022,66876.18572,10444.9345,0.135085142,0.54501504,0.166422428
NC,1989Q1,78229.30375,67309.42898,10919.87477,0.139588035,0.551416573,0.174685328
NC,1989Q2,79127.06662,67687.47195,11439.59467,0.14457246,0.557744653,0.183496516
NC,1989Q3,80011.25027,68032.42078,11978.82949,0.149714315,0.563977017,0.192605791
NC,1989Q4,80839.18478,68355.7753,12483.40948,0.154422753,0.569812897,0.201130989
NC,1990Q1,81610.56345,68646.70977,12963.85369,0.158850192,0.575250131,0.208897655
NC,1990Q2,82342.2,68956.14664,13386.05336,0.162566137,0.580407233,0.216128889
NC,1990Q3,83017.05775,69264.1079,13752.94985,0.165664145,0.585164117,0.222554897
NC,1990Q4,83661.59003,69571.02358,14090.56645,0.168423364,0.589707246,0.228597067
NC,1991Q1,84303.53888,69882.4423,14421.09658,0.17106158,0.594232164,0.234717327
NC,1991Q2,84965.00931,70179.77945,14785.22986,0.174015515,0.598894685,0.241346981
NC,1991Q3,85686.37133,70463.98121,15222.39012,0.177652407,0.603979365,0.249236934
NC,1991Q4,86506.99733,70730.14262,15776.85471,0.182376631,0.609763729,0.25912965
NC,1992Q1,87402.07399,71009.19892,16392.87507,0.187557049,0.616072875,0.270593688
NC,1992Q2,88348.90254,71265.64126,17083.26127,0.19336133,0.622746806,0.282753206
NC,1992Q3,89358.47524,71567.20097,17791.27427,0.199100021,0.629863003,0.295097541
NC,1992Q4,90423.18864,71953.35503,18469.83361,0.204259924,0.637367871,0.306822523
NC,1993Q1,91563.27436,72395.09021,19168.18415,0.209343585,0.645404018,0.317890005
NC,1993Q2,92835.33077,72960.25014,19875.08063,0.214089619,0.654370389,0.330076918
NC,1993Q3,94232.87025,73528.89791,20703.97234,0.219710726,0.664221255,0.344483646
NC,1993Q4,95756.78572,74031.36477,21725.42096,0.226881268,0.674962911,0.36231922
NC,1994Q1,97391.46239,74421.5352,22969.92719,0.235851548,0.686485292,0.384064984
NC,1994Q2,99098.01138,74780.74373,24317.26764,0.245386031,0.69851428,0.407950929
NC,1994Q3,100821.4933,75202.46644,25619.02689,0.254102831,0.710662624,0.431461268
NC,1994Q4,102516.6044,75784.42853,26732.17587,0.260759474,0.72261099,0.452206436
NC,1995Q1,104170.8784,76651.03683,27519.84159,0.264179798,0.734271507,0.468886878
NC,1995Q2,105803.5832,77583.25554,28220.3277,0.266723743,0.745779989,0.483053767
NC,1995Q3,107457.2017,78533.84034,28923.36133,0.269161684,0.757435884,0.497214549
NC,1995Q4,109145.408,79394.83616,29750.57181,0.272577403,0.76933558,0.513455008
NC,1996Q1,110862.2373,80046.46449,30815.77277,0.277964558,0.781437032,0.533098371
NC,1996Q2,112579.9958,80604.07101,31975.92482,0.284028478,0.793545033,0.555245947
NC,1996Q3,114294.6121,81081.09845,33213.51369,0.29059562,0.805630886,0.578989151
NC,1996Q4,115996.0539,81528.82874,34467.22515,0.29714136,0.817623875,0.603282271
NC,1997Q1,117702.2031,81992.29155,35709.91159,0.303392041,0.829650046,0.627699317
NC,1997Q2,119406.9964,82476.75074,36930.24565,0.309280417,0.841666659,0.651964934
NC,1997Q3,121103.4312,82985.76322,38117.66795,0.314752997,0.853624355,0.675932161
NC,1997Q4,122822.7459,83521.1141,39301.63179,0.319986591,0.865743326,0.700128916
NC,1998Q1,124573.0487,84119.19916,40453.84956,0.324739982,0.878080723,0.724737985
NC,1998Q2,126376.5066,84672.67032,41703.83632,0.329996749,0.890792795,0.750478653
NC,1998Q3,128236.5742,85199.44458,43037.12964,0.335607294,0.903903894,0.777750967
NC,1998Q4,130145.5513,85679.12287,44466.42847,0.341666911,0.917359742,0.806785596
NC,1999Q1,132089.8756,86107.1613,45982.71427,0.348116872,0.931064742,0.837603431
NC,1999Q2,134055.8617,86468.71904,47587.1427,0.354979947,0.94492243,0.869783727
NC,1999Q3,136019.769,86789.44232,49230.32673,0.361935085,0.958765466,0.902583845
NC,1999Q4,137977.0031,87085.0688,50891.93431,0.368843598,0.972561464,0.935605132
NC,2000Q1,139919.6243,87249.25494,52670.36938,0.376433039,0.98625446,0.968268138
NC,2000Q2,141869.7,87638.97914,54230.72086,0.382257246,1,1
NC,2000Q3,143799.381,88182.91268,55616.46829,0.386764309,1.013601784,1.029373545
NC,2000Q4,145665.1215,88935.34669,56729.77477,0.389453386,1.026752869,1.054568679
NC,2001Q1,147446.2477,90114.26595,57331.98173,0.388833101,1.039307531,1.074644029
NC,2001Q2,149137.109,91187.90623,57949.20275,0.38856327,1.051225942,1.090952119
NC,2001Q3,150780.1541,92237.01239,58543.14169,0.388268218,1.062807309,1.106207969
NC,2001Q4,152433.2261,93153.88995,59279.33614,0.388887237,1.074459353,1.123515502
NC,2002Q1,154151.1672,93740.21067,60410.95654,0.391894253,1.086568642,1.145506224
NC,2002Q2,155939.4956,94282.17446,61657.32109,0.39539259,1.09917407,1.17201636
NC,2002Q3,157790.7425,94703.75041,63086.99207,0.39981428,1.112222994,1.202253823
NC,2002Q4,159678.7341,95042.59897,64636.13513,0.404788624,1.125530921,1.235033819
NC,2003Q1,161601.423,95399.92242,66201.5006,0.409659144,1.13908342,1.269005935
NC,2003Q2,163591.2395,95898.6051,67692.63438,0.413791317,1.153109082,1.30100982
NC,2003Q3,165720.3952,96800.82126,68919.57393,0.415878648,1.168116907,1.327943181
NC,2003Q4,168080.9902,98338.38966,69742.60049,0.414934493,1.184756084,1.347058023
NC,2004Q1,170746.6975,100631.0924,70115.60504,0.410641061,1.203545912,1.356693584
NC,2004Q2,173752.8542,103616.5147,70136.33946,0.403655755,1.224735473,1.36037984
NC,2004Q3,177058.6666,107033.0608,70025.60577,0.395493805,1.248037224,1.361665521
NC,2004Q4,180694.5161,110654.8316,70039.68451,0.387613781,1.273665315,1.36553272
NC,2005Q1,184648.6036,114251.9344,70396.66919,0.381246691,1.301536576,1.375654017
NC,2005Q2,188892.9082,117810.6518,71082.2564,0.376309821,1.331453497,1.393279921
NC,2005Q3,193426.9002,121239.929,72186.97114,0.373200269,1.363412344,1.419650093
NC,2005Q4,198176.9539,124478.5314,73698.42251,0.371881902,1.396894149,1.454620789
NC,2006Q1,202994.5861,127481.227,75513.35914,0.371996912,1.430852297,1.496726868
NC,2006Q2,207726.0092,130094.5728,77631.4364,0.373720348,1.46420278,1.544938135
NC,2006Q3,212260.6025,132238.8843,80021.71824,0.376997508,1.496165866,1.599197094
NC,2006Q4,216409.0268,133810.0883,82598.93848,0.381679728,1.525406953,1.657886943
NC,2007Q1,219948.9367,134886.473,85062.46366,0.386737326,1.550358792,1.716750651
NC,2007Q2,222740.983,135642.1269,87098.85606,0.391032018,1.570039149,1.765293592
NC,2007Q3,224754.9267,136643.3344,88111.59239,0.392034086,1.584234877,1.792892435
NC,2007Q4,225957.0168,138373.0606,87583.95624,0.38761335,1.592708075,1.788718212
NC,2008Q1,226457.2638,141144.2455,85313.01827,0.376728999,1.596234177,1.748986192
NC,2008Q2,226344.6637,144320.5289,82024.13477,0.362385989,1.59544049,1.686572953
NC,2008Q3,225714.4549,147172.2034,78542.25147,0.347971739,1.590998324,1.619136478
NC,2008Q4,224861.619,148933.6431,75927.97592,0.337665344,1.584986921,1.568660753
NC,2009Q1,223975.8346,149028.5293,74947.3053,0.334622284,1.578743274,1.550269457
NC,2009Q2,222751.2923,147972.8153,74778.47703,0.335703898,1.570111816,1.549317473
NC,2009Q3,221229.7387,146368.3833,74861.35536,0.338387397,1.559386808,1.553327069
NC,2009Q4,219472.7504,144862.8249,74609.92555,0.339950747,1.547002288,1.550136771
NC,2010Q1,217588.2082,143896.8342,73691.37401,0.338673564,1.533718674,1.530242052
NC,2010Q2,215696.4789,143985.5003,71710.97862,0.332462444,1.520384401,1.491550677
NC,2010Q3,213837.4305,145136.4224,68701.00816,0.321276813,1.507280487,1.431967335
NC,2010Q4,212163.8264,147480.1779,64683.64855,0.304875952,1.495483718,1.351715481
NC,2011Q1,210712.8692,151100.5717,59612.29756,0.282907721,1.485256325,1.251527792
NC,2011Q2,209909.7807,155197.3678,54712.4129,0.260647278,1.479595578,1.151929102
NC,2011Q3,209882.6814,159152.9975,50729.68392,0.241704954,1.479404562,1.070932956
NC,2011Q4,210522.7419,162255.573,48267.16888,0.229272944,1.48391617,1.021516235
NC,2012Q1,211749.5763,163985.2931,47764.28323,0.225569676,1.492563784,1.012877702
NC,2012Q2,213596.0419,164733.3006,48862.74124,0.228762391,1.505579006,1.038675336
NC,2012Q3,216056.4611,165036.537,51019.92409,0.236141626,1.522921816,1.087179524
NC,2012Q4,219061.8097,165449.9533,53611.85636,0.244733924,1.544105681,1.145218974
NC,2013Q1,222502.5472,166407.9407,56094.60653,0.252107705,1.568358481,1.201204202
NC,2013Q2,226052.4647,167865.1919,58187.27276,0.257406053,1.593380861,1.249083175
NC,2013Q3,229566.277,169656.5535,59909.72356,0.260969182,1.618148745,1.289220788
NC,2013Q4,232979.1039,171616.9842,61362.11969,0.263380358,1.642204811,1.323720419
NC,2014Q1,236336.6496,174889.5726,61447.07696,0.259998088,1.665871215,1.328779444
NC,2014Q2,239878.9206,175107.0073,64771.91325,0.270019196,1.690839697,1.404164057
NC,2014Q3,243648.0548,178862.3004,64785.75433,0.265898919,1.717407274,1.407887475
NC,2014Q4,247816.6318,182532.4092,65284.22261,0.263437616,1.746790413,1.422182798
NC,2015Q1,252366.9837,182758.2039,69608.77983,0.275823639,1.778864576,1.520182649
NC,2015Q2,257110.2356,181061.4638,76048.77178,0.295782747,1.812298437,1.665038016
NC,2015Q3,261956.6149,182102.1079,79854.50698,0.304838673,1.846459215,1.75274279
NC,2015Q4,266826.4587,183886.8606,82939.59815,0.310837233,1.880785388,1.82500518
NC,2016Q1,271750.5019,185788.0074,85962.49454,0.316328742,1.915493597,1.896245421
ND,1975Q1,21527.03529,19147.52857,2379.506728,0.110535738,0.251097877,0.000146157
ND,1975Q2,21800.07055,19383.79592,2416.274626,0.110837927,0.254282643,0.000148922
ND,1975Q3,22218.82634,19621.18687,2597.639468,0.116911642,0.259167138,0.000160675
ND,1975Q4,22784.82393,19885.22433,2899.599598,0.127260127,0.265769105,0.00018004
ND,1976Q1,23512.45666,20200.04349,3312.413162,0.140879076,0.274256435,0.000206775
ND,1976Q2,24285.03347,20552.22989,3732.803583,0.153707986,0.283268005,0.000233904
ND,1976Q3,25115.55289,20936.65145,4178.901434,0.166386997,0.292955436,0.000262762
ND,1976Q4,26050.71236,21344.18538,4706.526979,0.18066788,0.30386342,0.000296849
ND,1977Q1,27009.34763,21759.27825,5250.069387,0.194379718,0.315045233,0.000331518
ND,1977Q2,27857.41871,22200.1614,5657.257307,0.203079021,0.324937391,0.00035824
ND,1977Q3,28544.15416,22660.6369,5883.517264,0.206119867,0.332947682,0.000373678
ND,1977Q4,29221.92434,23142.68738,6079.236959,0.208036845,0.340853399,0.000387317
ND,1978Q1,30027.1556,23656.28071,6370.874893,0.212170443,0.350245861,0.000407672
ND,1978Q2,30917.16573,24190.43009,6726.735649,0.217572843,0.36062721,0.000431749
ND,1978Q3,31985.53576,24757.79447,7227.741291,0.225969055,0.373089002,0.000465188
ND,1978Q4,33171.79319,25364.01299,7807.780196,0.235374077,0.386925869,0.000503771
ND,1979Q1,34451.77535,26005.33316,8446.442186,0.24516711,0.40185597,0.000545913
ND,1979Q2,35583.67206,26671.17278,8912.499277,0.25046598,0.415058757,0.000577252
ND,1979Q3,36495.16933,27331.9868,9163.182532,0.251079326,0.425690738,0.000594681
ND,1979Q4,37233.93626,27962.44806,9271.488196,0.249006394,0.434307939,0.000602857
ND,1980Q1,37814.48656,28533.8576,9280.628958,0.245425227,0.441079654,0.000603863
ND,1980Q2,38261.32,29080.0767,9181.243301,0.239961489,0.446291655,0.000598671
ND,1980Q3,38548.01558,29606.96015,8941.055434,0.231945933,0.44963576,0.000584445
ND,1980Q4,38885.16747,30130.96118,8754.206294,0.225129705,0.453568402,0.000573829
ND,1981Q1,39406.71657,30675.05411,8731.66246,0.221578026,0.459651909,0.000574661
ND,1981Q2,39878.40657,31226.87385,8651.53272,0.216947804,0.465153844,0.000571145
ND,1981Q3,39984.04178,31797.71561,8186.326171,0.204739836,0.466386005,0.000542067
ND,1981Q4,39307.41423,32389.59342,6917.820802,0.175992772,0.458493616,0.000459391
ND,1982Q1,38004.2564,33001.55147,5002.704925,0.131635385,0.443293187,0.000333341
ND,1982Q2,36624.44309,33591.39702,3033.04607,0.082814804,0.427198626,0.00020242
ND,1982Q3,35943.94187,34126.37714,1817.564731,0.05056665,0.419261053,0.000121352
ND,1982Q4,36389.16257,34569.70444,1819.458128,0.05,0.424454243,0.000121516
ND,1983Q1,37648.32647,35765.91015,1882.416324,0.05,0.439141513,0.000184038
ND,1983Q2,39272.25834,37308.64542,1963.612917,0.05,0.458083547,0.000320323
ND,1983Q3,41008.83902,38958.39707,2050.441951,0.05,0.478339552,0.000576044
ND,1983Q4,42959.44877,40811.47633,2147.972438,0.05,0.501092056,0.001084586
ND,1984Q1,44651.06474,42353.70908,2297.355656,0.051451307,0.520823578,0.001866295
ND,1984Q2,45777.73802,42516.46578,3261.272246,0.071241446,0.533965438,0.002651679
ND,1984Q3,46392.30676,42700.37718,3691.929575,0.079580642,0.541133954,0.003004094
ND,1984Q4,46640.2747,42914.30758,3725.967117,0.079887332,0.544026328,0.00303327
ND,1985Q1,46779.2768,43163.94614,3615.330663,0.077284877,0.54564769,0.002942954
ND,1985Q2,46932.94494,43447.36451,3485.580429,0.074267243,0.547440122,0.002837534
ND,1985Q3,47140.53948,43756.11275,3384.426722,0.071794399,0.549861568,0.002755026
ND,1985Q4,47373.35047,44082.79337,3290.557103,0.069460088,0.552577146,0.002678142
ND,1986Q1,47662.15404,44417.13228,3245.021758,0.068083825,0.555945838,0.00264022
ND,1986Q2,47922.2838,44738.44626,3183.837541,0.066437517,0.558980071,0.00258947
ND,1986Q3,48134.79755,45022.91844,3111.879112,0.064649261,0.561458896,0.00252981
ND,1986Q4,48318.03218,45246.80037,3071.231816,0.06356285,0.5635962,0.002495455
ND,1987Q1,48492.68307,45394.58209,3098.100987,0.063888009,0.565633381,0.002514309
ND,1987Q2,48589.17757,45497.05785,3092.119717,0.063638034,0.566758922,0.00250823
ND,1987Q3,48630.82875,45589.1922,3041.636549,0.062545439,0.567244754,0.002466432
ND,1987Q4,48631.66263,45707.63703,2924.025594,0.060125964,0.567254481,0.002370595
ND,1988Q1,48629.91661,45880.8444,2749.07221,0.056530473,0.567234115,0.002229509
ND,1988Q2,48692.19561,46096.61419,2595.581423,0.053305902,0.567960556,0.002104808
ND,1988Q3,48821.4909,46337.37303,2484.117879,0.050881647,0.569468696,0.002014168
ND,1988Q4,49036.18079,46584.37175,2451.80904,0.05,0.571972904,0.001987673
ND,1989Q1,49417.96892,46947.07048,2470.898446,0.05,0.576426196,0.002103465
ND,1989Q2,49911.00339,47415.45322,2495.550169,0.05,0.5821771,0.002325227
ND,1989Q3,50482.3914,47958.27183,2524.11957,0.05,0.588841943,0.002641411
ND,1989Q4,51057.69452,48504.8098,2552.884726,0.05,0.595552454,0.002995054
